11.2856,31526,200
11.2956,31508,200
11.3057,31522,200
11.3157,31523,200
11.3257,31517,200
11.3357,31518,200
11.3457,31512,200
11.3557,31514,200
11.3657,31515,200
11.3757,31513,200
11.3857,31499,200
11.3957,31508,200
11.4057,31505,200
11.4157,31521,200
11.4257,31507,200
11.4357,31509,200
11.4457,31521,200
11.4557,31513,200
11.4657,31507,200
11.4757,31494,200
11.4857,31515,200
11.4957,31497,200
11.5058,31518,200
11.5158,31515,200
11.5258,31513,200
11.5358,31501,200
11.5458,31504,200
11.5558,31519,200
11.5658,31520,200
11.5758,31519,200
11.5858,31515,200
11.5958,31514,200
11.6058,31506,200
11.6158,31518,200
11.6258,31505,200
11.6358,31519,200
11.6458,31511,200
11.6558,31509,200
11.6658,31528,200
11.6758,31521,200
11.6858,31533,200
11.6958,31515,200
11.7059,31525,200
11.7159,31516,200
11.7259,31521,200
11.7359,31518,200
11.7459,31519,200
11.7559,31522,200
11.7659,31519,200
11.7759,31517,200
11.7859,31512,200
11.7959,31525,200
11.8059,31517,200
11.8159,31511,200
11.8259,31508,200
11.8359,31516,200
11.8459,31518,200
11.8559,31514,200
11.8659,31523,200
11.8759,31519,200
11.8859,31519,200
11.8959,31511,200
11.9060,31518,200
11.9160,31510,200
11.9260,31530,200
11.9360,31519,200
11.9460,31522,200
11.9560,31531,200
11.9660,31525,200
11.9760,31535,200
11.9860,31528,200
11.9960,31528,200
12.0060,31510,200
12.0160,31530,200
12.0260,31518,200
12.0360,31536,200
12.0460,31522,200
12.0560,31517,200
12.0660,31524,200
12.0760,31502,200
12.0860,31518,200
12.0960,31505,200
12.1061,31511,200
12.1161,31508,200
12.1261,31522,200
12.1361,31521,200
12.1461,31523,200
12.1561,31519,200
12.1661,31512,200
12.1761,31527,200
12.1861,31519,200
12.1961,31525,200
12.2061,31525,200
12.2161,31520,200
12.2261,31503,200
12.2361,31519,200
12.2461,31516,200
12.2561,31522,200
12.2661,31510,200
12.2761,31515,200
12.2861,31522,200
12.2961,31521,200
12.3062,31526,200
12.3162,31530,200
12.3262,31527,200
12.3362,31525,200
12.3462,31536,200
12.3562,31529,200
12.3662,31520,200
12.3762,31528,200
12.3862,31523,200
12.3962,31527,200
12.4062,31524,200
12.4162,31541,200
12.4262,31523,200
12.4362,31518,200
12.4462,31520,200
12.4562,31525,200
12.4662,31532,200
12.4762,31533,200
12.4862,31539,200
12.4962,31521,0
12.5063,31511,0
12.5163,31485,0
12.5263,31509,0
12.5363,31486,0
12.5463,31482,0
12.5563,31466,0
12.5663,31428,0
12.5763,31404,0
12.5863,31342,0
12.5963,31288,0
12.6063,31206,0
12.6163,31134,0
12.6263,31045,0
12.6363,30949,0
12.6463,30852,0
12.6563,30755,0
12.6663,30637,0
12.6763,30512,0
12.6863,30398,0
12.6963,30271,0
12.7064,30153,0
12.7164,30004,0
12.7264,29882,0
12.7364,29734,0
12.7464,29600,0
12.7564,29472,0
12.7664,29344,0
12.7764,29195,0
12.7864,29056,0
12.7964,28914,0
12.8064,28761,0
12.8164,28632,0
12.8264,28469,0
12.8364,28351,0
12.8464,28202,0
12.8564,28065,0
12.8664,27933,0
12.8764,27788,0
12.8864,27658,0
12.8964,27515,0
12.9065,27385,0
12.9165,27251,0
12.9265,27131,0
12.9365,26987,0
12.9465,26859,0
12.9565,26703,0
12.9665,26584,0
12.9765,26449,0
12.9865,26321,0
12.9965,26203,0
13.0065,26068,0
13.0165,25948,0
13.0265,25828,0
13.0365,25713,0
13.0465,25576,0
13.0565,25479,0
13.0665,25346,0
13.0765,25214,0
13.0865,25118,0
13.0965,25005,0
13.1066,24897,0
13.1166,24775,0
13.1266,24668,0
13.1366,24554,0
13.1466,24462,0
13.1566,24352,0
13.1666,24264,0
13.1766,24153,0
13.1866,24051,0
13.1966,23964,0
13.2066,23851,0
13.2166,23767,0
13.2266,23659,0
13.2366,23555,0
13.2466,23450,0
13.2566,23376,0
13.2666,23293,0
13.2766,23200,0
13.2866,23105,0
13.2966,23016,0
13.3067,22928,0
13.3167,22842,0
13.3267,22767,0
13.3367,22672,0
13.3467,22594,0
13.3567,22495,0
13.3667,22422,0
13.3767,22344,0
13.3867,22259,0
13.3967,22184,0
13.4067,22098,0
13.4167,22022,0
13.4267,21940,0
13.4367,21872,0
13.4467,21792,0
13.4567,21732,0
13.4667,21649,0
13.4767,21576,0
13.4867,21515,0
13.4967,21435,0
13.5068,21378,0
13.5168,21293,0
13.5268,21245,0
13.5368,21166,0
13.5468,21122,0
13.5568,21050,0
13.5668,20988,0
13.5768,20915,0
13.5868,20849,0
13.5968,20806,0
13.6068,20740,0
13.6168,20682,0
13.6268,20612,0
13.6368,20559,0
13.6468,20496,0
13.6568,20441,0
13.6668,20387,0
13.6768,20333,0
13.6868,20286,0
13.6968,20214,0
13.7069,20154,0
13.7169,20097,0
13.7269,20046,0
13.7369,19990,0
13.7469,19936,0
13.7569,19882,0
13.7669,19824,0
13.7769,19789,0
13.7869,19737,0
13.7969,19694,0
13.8069,19649,0
13.8169,19607,0
13.8269,19555,0
